topology,payoff,benefit,beta,mutation,init_c,sim,t,c
sl,avr,1.005,10,0,0.8,1,395932,0.539021852237
sl,avr,1.005,10,0,0.8,1,396893,0.537981269511
sl,avr,1.005,10,0,0.8,1,397854,0.545265348595
sl,avr,1.005,10,0,0.8,1,398815,0.534859521332
sl,avr,1.005,10,0,0.8,1,399776,0.539021852237
sl,avr,1.005,10,0,0.8,1,400737,0.557752341311
sl,avr,1.005,10,0,0.8,1,401698,0.568158168574
sl,avr,1.005,10,0,0.8,1,402659,0.581685744017
sl,avr,1.005,10,0,0.8,1,403620,0.569198751301
sl,avr,1.005,10,0,0.8,1,404581,0.598335067638
sl,avr,1.005,10,0,0.8,1,405542,0.58064516129
sl,avr,1.005,10,0,0.8,1,406503,0.578563995838
sl,avr,1.005,10,0,0.8,1,407464,0.562955254943
sl,avr,1.005,10,0,0.8,1,408425,0.583766909469
sl,avr,1.005,10,0,0.8,1,409386,0.586888657648
sl,avr,1.005,10,0,0.8,1,410347,0.587929240375
sl,avr,1.005,10,0,0.8,1,411308,0.587929240375
sl,avr,1.005,10,0,0.8,1,412269,0.596253902185
sl,avr,1.005,10,0,0.8,1,413230,0.605619146722
sl,avr,1.005,10,0,0.8,1,414191,0.599375650364
sl,avr,1.005,10,0,0.8,1,415152,0.591050988554
sl,avr,1.005,10,0,0.8,1,416113,0.577523413111
sl,avr,1.005,10,0,0.8,1,417074,0.568158168574
sl,avr,1.005,10,0,0.8,1,418035,0.58064516129
sl,avr,1.005,10,0,0.8,1,418996,0.608740894901
sl,avr,1.005,10,0,0.8,1,419957,0.598335067638
sl,avr,1.005,10,0,0.8,1,420918,0.587929240375
sl,avr,1.005,10,0,0.8,1,421879,0.584807492196
sl,avr,1.005,10,0,0.8,1,422840,0.587929240375
sl,avr,1.005,10,0,0.8,1,423801,0.586888657648
sl,avr,1.005,10,0,0.8,1,424762,0.597294484912
sl,avr,1.005,10,0,0.8,1,425723,0.59209157128
sl,avr,1.005,10,0,0.8,1,426684,0.58064516129
sl,avr,1.005,10,0,0.8,1,427645,0.569198751301
sl,avr,1.005,10,0,0.8,1,428606,0.586888657648
sl,avr,1.005,10,0,0.8,1,429567,0.58064516129
sl,avr,1.005,10,0,0.8,1,430528,0.582726326743
sl,avr,1.005,10,0,0.8,1,431489,0.597294484912
sl,avr,1.005,10,0,0.8,1,432450,0.581685744017
sl,avr,1.005,10,0,0.8,1,433411,0.601456815817
sl,avr,1.005,10,0,0.8,1,434372,0.596253902185
sl,avr,1.005,10,0,0.8,1,435333,0.594172736733
sl,avr,1.005,10,0,0.8,1,436294,0.593132154006
sl,avr,1.005,10,0,0.8,1,437255,0.594172736733
sl,avr,1.005,10,0,0.8,1,438216,0.588969823101
sl,avr,1.005,10,0,0.8,1,439177,0.591050988554
sl,avr,1.005,10,0,0.8,1,440138,0.605619146722
sl,avr,1.005,10,0,0.8,1,441099,0.625390218522
sl,avr,1.005,10,0,0.8,1,442060,0.624349635796
sl,avr,1.005,10,0,0.8,1,443021,0.625390218522
sl,avr,1.005,10,0,0.8,1,443982,0.621227887617
sl,avr,1.005,10,0,0.8,1,444943,0.602497398543
sl,avr,1.005,10,0,0.8,1,445904,0.597294484912
sl,avr,1.005,10,0,0.8,1,446865,0.595213319459
sl,avr,1.005,10,0,0.8,1,447826,0.605619146722
sl,avr,1.005,10,0,0.8,1,448787,0.607700312175
sl,avr,1.005,10,0,0.8,1,449748,0.599375650364
sl,avr,1.005,10,0,0.8,1,450709,0.605619146722
sl,avr,1.005,10,0,0.8,1,451670,0.590010405827
sl,avr,1.005,10,0,0.8,1,452631,0.599375650364
sl,avr,1.005,10,0,0.8,1,453592,0.587929240375
sl,avr,1.005,10,0,0.8,1,454553,0.591050988554
sl,avr,1.005,10,0,0.8,1,455514,0.59209157128
sl,avr,1.005,10,0,0.8,1,456475,0.602497398543
sl,avr,1.005,10,0,0.8,1,457436,0.598335067638
sl,avr,1.005,10,0,0.8,1,458397,0.610822060354
sl,avr,1.005,10,0,0.8,1,459358,0.604578563996
sl,avr,1.005,10,0,0.8,1,460319,0.583766909469
sl,avr,1.005,10,0,0.8,1,461280,0.593132154006
sl,avr,1.005,10,0,0.8,1,462241,0.579604578564
sl,avr,1.005,10,0,0.8,1,463202,0.578563995838
sl,avr,1.005,10,0,0.8,1,464163,0.578563995838
sl,avr,1.005,10,0,0.8,1,465124,0.568158168574
sl,avr,1.005,10,0,0.8,1,466085,0.597294484912
sl,avr,1.005,10,0,0.8,1,467046,0.575442247659
sl,avr,1.005,10,0,0.8,1,468007,0.58064516129
sl,avr,1.005,10,0,0.8,1,468968,0.577523413111
sl,avr,1.005,10,0,0.8,1,469929,0.602497398543
sl,avr,1.005,10,0,0.8,1,470890,0.597294484912
sl,avr,1.005,10,0,0.8,1,471851,0.590010405827
sl,avr,1.005,10,0,0.8,1,472812,0.581685744017
sl,avr,1.005,10,0,0.8,1,473773,0.582726326743
sl,avr,1.005,10,0,0.8,1,474734,0.583766909469
sl,avr,1.005,10,0,0.8,1,475695,0.576482830385
sl,avr,1.005,10,0,0.8,1,476656,0.579604578564
sl,avr,1.005,10,0,0.8,1,477617,0.582726326743
sl,avr,1.005,10,0,0.8,1,478578,0.566077003122
sl,avr,1.005,10,0,0.8,1,479539,0.587929240375
sl,avr,1.005,10,0,0.8,1,480500,0.59209157128
sl,avr,1.005,10,0,0.8,1,481461,0.596253902185
sl,avr,1.005,10,0,0.8,1,482422,0.586888657648
sl,avr,1.005,10,0,0.8,1,483383,0.575442247659
sl,avr,1.005,10,0,0.8,1,484344,0.578563995838
sl,avr,1.005,10,0,0.8,1,485305,0.57232049948
sl,avr,1.005,10,0,0.8,1,486266,0.561914672216
sl,avr,1.005,10,0,0.8,1,487227,0.578563995838
sl,avr,1.005,10,0,0.8,1,488188,0.574401664932
sl,avr,1.005,10,0,0.8,1,489149,0.544224765869
sl,avr,1.005,10,0,0.8,1,490110,0.544224765869
sl,avr,1.005,10,0,0.8,1,491071,0.533818938606
sl,avr,1.005,10,0,0.8,1,492032,0.542143600416
sl,avr,1.005,10,0,0.8,1,492993,0.534859521332
sl,avr,1.005,10,0,0.8,1,493954,0.522372528616
sl,avr,1.005,10,0,0.8,1,494915,0.520291363163
sl,avr,1.005,10,0,0.8,1,495876,0.536940686785
sl,avr,1.005,10,0,0.8,1,496837,0.536940686785
sl,avr,1.005,10,0,0.8,1,497798,0.531737773153
sl,avr,1.005,10,0,0.8,1,498759,0.526534859521
sl,avr,1.005,10,0,0.8,1,499720,0.539021852237
sl,avr,1.005,10,0,0.8,1,500681,0.569198751301
sl,avr,1.005,10,0,0.8,1,501642,0.576482830385
sl,avr,1.005,10,0,0.8,1,502603,0.568158168574
sl,avr,1.005,10,0,0.8,1,503564,0.567117585848
sl,avr,1.005,10,0,0.8,1,504525,0.574401664932
sl,avr,1.005,10,0,0.8,1,505486,0.591050988554
sl,avr,1.005,10,0,0.8,1,506447,0.612903225806
sl,avr,1.005,10,0,0.8,1,507408,0.606659729448
sl,avr,1.005,10,0,0.8,1,508369,0.588969823101
sl,avr,1.005,10,0,0.8,1,509330,0.595213319459
sl,avr,1.005,10,0,0.8,1,510291,0.569198751301
sl,avr,1.005,10,0,0.8,1,511252,0.563995837669
sl,avr,1.005,10,0,0.8,1,512213,0.585848074922
sl,avr,1.005,10,0,0.8,1,513174,0.593132154006
sl,avr,1.005,10,0,0.8,1,514135,0.596253902185
sl,avr,1.005,10,0,0.8,1,515096,0.60353798127
sl,avr,1.005,10,0,0.8,1,516057,0.620187304891
sl,avr,1.005,10,0,0.8,1,517018,0.630593132154
sl,avr,1.005,10,0,0.8,1,517979,0.613943808533
sl,avr,1.005,10,0,0.8,1,518940,0.619146722164
sl,avr,1.005,10,0,0.8,1,519901,0.609781477627
sl,avr,1.005,10,0,0.8,1,520862,0.602497398543
sl,avr,1.005,10,0,0.8,1,521823,0.598335067638
sl,avr,1.005,10,0,0.8,1,522784,0.575442247659
sl,avr,1.005,10,0,0.8,1,523745,0.565036420395
sl,avr,1.005,10,0,0.8,1,524706,0.549427679501
sl,avr,1.005,10,0,0.8,1,525667,0.555671175858
sl,avr,1.005,10,0,0.8,1,526628,0.562955254943
sl,avr,1.005,10,0,0.8,1,527589,0.556711758585
sl,avr,1.005,10,0,0.8,1,528550,0.527575442248
sl,avr,1.005,10,0,0.8,1,529511,0.536940686785
sl,avr,1.005,10,0,0.8,1,530472,0.531737773153
sl,avr,1.005,10,0,0.8,1,531433,0.5296566077
sl,avr,1.005,10,0,0.8,1,532394,0.523413111342
sl,avr,1.005,10,0,0.8,1,533355,0.532778355879
sl,avr,1.005,10,0,0.8,1,534316,0.531737773153
sl,avr,1.005,10,0,0.8,1,535277,0.516129032258
sl,avr,1.005,10,0,0.8,1,536238,0.534859521332
sl,avr,1.005,10,0,0.8,1,537199,0.534859521332
sl,avr,1.005,10,0,0.8,1,538160,0.539021852237
sl,avr,1.005,10,0,0.8,1,539121,0.543184183143
sl,avr,1.005,10,0,0.8,1,540082,0.543184183143
sl,avr,1.005,10,0,0.8,1,541043,0.544224765869
sl,avr,1.005,10,0,0.8,1,542004,0.553590010406
sl,avr,1.005,10,0,0.8,1,542965,0.566077003122
sl,avr,1.005,10,0,0.8,1,543926,0.558792924037
sl,avr,1.005,10,0,0.8,1,544887,0.571279916753
sl,avr,1.005,10,0,0.8,1,545848,0.597294484912
sl,avr,1.005,10,0,0.8,1,546809,0.600416233091
sl,avr,1.005,10,0,0.8,1,547770,0.574401664932
sl,avr,1.005,10,0,0.8,1,548731,0.571279916753
sl,avr,1.005,10,0,0.8,1,549692,0.554630593132
sl,avr,1.005,10,0,0.8,1,550653,0.5296566077
sl,avr,1.005,10,0,0.8,1,551614,0.531737773153
sl,avr,1.005,10,0,0.8,1,552575,0.548387096774
sl,avr,1.005,10,0,0.8,1,553536,0.550468262227
sl,avr,1.005,10,0,0.8,1,554497,0.56087408949
sl,avr,1.005,10,0,0.8,1,555458,0.563995837669
sl,avr,1.005,10,0,0.8,1,556419,0.549427679501
sl,avr,1.005,10,0,0.8,1,557380,0.55254942768
sl,avr,1.005,10,0,0.8,1,558341,0.545265348595
sl,avr,1.005,10,0,0.8,1,559302,0.571279916753
sl,avr,1.005,10,0,0.8,1,560263,0.555671175858
sl,avr,1.005,10,0,0.8,1,561224,0.56087408949
sl,avr,1.005,10,0,0.8,1,562185,0.554630593132
sl,avr,1.005,10,0,0.8,1,563146,0.554630593132
sl,avr,1.005,10,0,0.8,1,564107,0.565036420395
sl,avr,1.005,10,0,0.8,1,565068,0.581685744017
sl,avr,1.005,10,0,0.8,1,566029,0.554630593132
sl,avr,1.005,10,0,0.8,1,566990,0.559833506764
sl,avr,1.005,10,0,0.8,1,567951,0.56087408949
sl,avr,1.005,10,0,0.8,1,568912,0.576482830385
sl,avr,1.005,10,0,0.8,1,569873,0.575442247659
sl,avr,1.005,10,0,0.8,1,570834,0.570239334027
sl,avr,1.005,10,0,0.8,1,571795,0.559833506764
sl,avr,1.005,10,0,0.8,1,572756,0.55254942768
sl,avr,1.005,10,0,0.8,1,573717,0.553590010406
sl,avr,1.005,10,0,0.8,1,574678,0.540062434964
sl,avr,1.005,10,0,0.8,1,575639,0.543184183143
sl,avr,1.005,10,0,0.8,1,576600,0.551508844953
sl,avr,1.005,10,0,0.8,1,577561,0.550468262227
sl,avr,1.005,10,0,0.8,1,578522,0.576482830385
sl,avr,1.005,10,0,0.8,1,579483,0.586888657648
sl,avr,1.005,10,0,0.8,1,580444,0.574401664932
sl,avr,1.005,10,0,0.8,1,581405,0.579604578564
sl,avr,1.005,10,0,0.8,1,582366,0.579604578564
sl,avr,1.005,10,0,0.8,1,583327,0.584807492196
sl,avr,1.005,10,0,0.8,1,584288,0.581685744017
sl,avr,1.005,10,0,0.8,1,585249,0.587929240375
sl,avr,1.005,10,0,0.8,1,586210,0.596253902185
sl,avr,1.005,10,0,0.8,1,587171,0.617065556712
sl,avr,1.005,10,0,0.8,1,588132,0.600416233091
sl,avr,1.005,10,0,0.8,1,589093,0.604578563996
sl,avr,1.005,10,0,0.8,1,590054,0.599375650364
sl,avr,1.005,10,0,0.8,1,591015,0.604578563996
sl,avr,1.005,10,0,0.8,1,591976,0.600416233091
sl,avr,1.005,10,0,0.8,1,592937,0.597294484912
sl,avr,1.005,10,0,0.8,1,593898,0.598335067638
sl,avr,1.005,10,0,0.8,1,594859,0.597294484912
sl,avr,1.005,10,0,0.8,1,595820,0.601456815817
sl,avr,1.005,10,0,0.8,1,596781,0.613943808533
sl,avr,1.005,10,0,0.8,1,597742,0.607700312175
sl,avr,1.005,10,0,0.8,1,598703,0.621227887617
sl,avr,1.005,10,0,0.8,1,599664,0.61186264308
sl,avr,1.005,10,0,0.8,1,600625,0.604578563996
sl,avr,1.005,10,0,0.8,1,601586,0.582726326743
sl,avr,1.005,10,0,0.8,1,602547,0.58064516129
sl,avr,1.005,10,0,0.8,1,603508,0.568158168574
sl,avr,1.005,10,0,0.8,1,604469,0.575442247659
sl,avr,1.005,10,0,0.8,1,605430,0.601456815817
sl,avr,1.005,10,0,0.8,1,606391,0.605619146722
sl,avr,1.005,10,0,0.8,1,607352,0.616024973985
sl,avr,1.005,10,0,0.8,1,608313,0.62330905307
sl,avr,1.005,10,0,0.8,1,609274,0.628511966701
sl,avr,1.005,10,0,0.8,1,610235,0.630593132154
sl,avr,1.005,10,0,0.8,1,611196,0.65452653486
sl,avr,1.005,10,0,0.8,1,612157,0.656607700312
sl,avr,1.005,10,0,0.8,1,613118,0.649323621228
sl,avr,1.005,10,0,0.8,1,614079,0.657648283039
sl,avr,1.005,10,0,0.8,1,615040,0.634755463059
sl,avr,1.005,10,0,0.8,1,616001,0.620187304891
sl,avr,1.005,10,0,0.8,1,616962,0.635796045786
sl,avr,1.005,10,0,0.8,1,617923,0.644120707596
sl,avr,1.005,10,0,0.8,1,618884,0.622268470343
sl,avr,1.005,10,0,0.8,1,619845,0.619146722164
sl,avr,1.005,10,0,0.8,1,620806,0.610822060354
sl,avr,1.005,10,0,0.8,1,621767,0.608740894901
sl,avr,1.005,10,0,0.8,1,622728,0.590010405827
sl,avr,1.005,10,0,0.8,1,623689,0.594172736733
sl,avr,1.005,10,0,0.8,1,624650,0.590010405827
sl,avr,1.005,10,0,0.8,1,625611,0.595213319459
sl,avr,1.005,10,0,0.8,1,626572,0.602497398543
sl,avr,1.005,10,0,0.8,1,627533,0.595213319459
sl,avr,1.005,10,0,0.8,1,628494,0.590010405827
sl,avr,1.005,10,0,0.8,1,629455,0.594172736733
sl,avr,1.005,10,0,0.8,1,630416,0.607700312175
sl,avr,1.005,10,0,0.8,1,631377,0.619146722164
sl,avr,1.005,10,0,0.8,1,632338,0.614984391259
sl,avr,1.005,10,0,0.8,1,633299,0.601456815817
sl,avr,1.005,10,0,0.8,1,634260,0.599375650364
sl,avr,1.005,10,0,0.8,1,635221,0.605619146722
sl,avr,1.005,10,0,0.8,1,636182,0.618106139438
sl,avr,1.005,10,0,0.8,1,637143,0.607700312175
sl,avr,1.005,10,0,0.8,1,638104,0.610822060354
sl,avr,1.005,10,0,0.8,1,639065,0.613943808533
sl,avr,1.005,10,0,0.8,1,640026,0.590010405827
sl,avr,1.005,10,0,0.8,1,640987,0.575442247659
sl,avr,1.005,10,0,0.8,1,641948,0.569198751301
sl,avr,1.005,10,0,0.8,1,642909,0.571279916753
sl,avr,1.005,10,0,0.8,1,643870,0.55254942768
sl,avr,1.005,10,0,0.8,1,644831,0.548387096774
sl,avr,1.005,10,0,0.8,1,645792,0.555671175858
sl,avr,1.005,10,0,0.8,1,646753,0.553590010406
sl,avr,1.005,10,0,0.8,1,647714,0.55254942768
sl,avr,1.005,10,0,0.8,1,648675,0.549427679501
sl,avr,1.005,10,0,0.8,1,649636,0.557752341311
sl,avr,1.005,10,0,0.8,1,650597,0.558792924037
sl,avr,1.005,10,0,0.8,1,651558,0.550468262227
sl,avr,1.005,10,0,0.8,1,652519,0.536940686785
sl,avr,1.005,10,0,0.8,1,653480,0.543184183143
sl,avr,1.005,10,0,0.8,1,654441,0.519250780437
sl,avr,1.005,10,0,0.8,1,655402,0.520291363163
sl,avr,1.005,10,0,0.8,1,656363,0.530697190427
sl,avr,1.005,10,0,0.8,1,657324,0.540062434964
sl,avr,1.005,10,0,0.8,1,658285,0.575442247659
sl,avr,1.005,10,0,0.8,1,659246,0.557752341311
sl,avr,1.005,10,0,0.8,1,660207,0.583766909469
sl,avr,1.005,10,0,0.8,1,661168,0.590010405827
sl,avr,1.005,10,0,0.8,1,662129,0.595213319459
sl,avr,1.005,10,0,0.8,1,663090,0.604578563996
sl,avr,1.005,10,0,0.8,1,664051,0.597294484912
sl,avr,1.005,10,0,0.8,1,665012,0.604578563996
sl,avr,1.005,10,0,0.8,1,665973,0.617065556712
sl,avr,1.005,10,0,0.8,1,666934,0.616024973985
sl,avr,1.005,10,0,0.8,1,667895,0.61186264308
sl,avr,1.005,10,0,0.8,1,668856,0.616024973985
sl,avr,1.005,10,0,0.8,1,669817,0.614984391259
sl,avr,1.005,10,0,0.8,1,670778,0.612903225806
sl,avr,1.005,10,0,0.8,1,671739,0.598335067638
sl,avr,1.005,10,0,0.8,1,672700,0.602497398543
sl,avr,1.005,10,0,0.8,1,673661,0.602497398543
sl,avr,1.005,10,0,0.8,1,674622,0.598335067638
sl,avr,1.005,10,0,0.8,1,675583,0.587929240375
sl,avr,1.005,10,0,0.8,1,676544,0.606659729448
sl,avr,1.005,10,0,0.8,1,677505,0.587929240375
sl,avr,1.005,10,0,0.8,1,678466,0.576482830385
sl,avr,1.005,10,0,0.8,1,679427,0.578563995838
sl,avr,1.005,10,0,0.8,1,680388,0.579604578564
sl,avr,1.005,10,0,0.8,1,681349,0.583766909469
sl,avr,1.005,10,0,0.8,1,682310,0.576482830385
sl,avr,1.005,10,0,0.8,1,683271,0.542143600416
sl,avr,1.005,10,0,0.8,1,684232,0.525494276795
sl,avr,1.005,10,0,0.8,1,685193,0.536940686785
sl,avr,1.005,10,0,0.8,1,686154,0.534859521332
sl,avr,1.005,10,0,0.8,1,687115,0.554630593132
sl,avr,1.005,10,0,0.8,1,688076,0.565036420395
sl,avr,1.005,10,0,0.8,1,689037,0.565036420395
sl,avr,1.005,10,0,0.8,1,689998,0.567117585848
sl,avr,1.005,10,0,0.8,1,690959,0.573361082206
sl,avr,1.005,10,0,0.8,1,691920,0.595213319459
sl,avr,1.005,10,0,0.8,1,692881,0.607700312175
sl,avr,1.005,10,0,0.8,1,693842,0.626430801249
sl,avr,1.005,10,0,0.8,1,694803,0.639958376691
sl,avr,1.005,10,0,0.8,1,695764,0.632674297607
sl,avr,1.005,10,0,0.8,1,696725,0.635796045786
sl,avr,1.005,10,0,0.8,1,697686,0.646201873049
sl,avr,1.005,10,0,0.8,1,698647,0.640998959417
sl,avr,1.005,10,0,0.8,1,699608,0.640998959417
sl,avr,1.005,10,0,0.8,1,700569,0.632674297607
sl,avr,1.005,10,0,0.8,1,701530,0.636836628512
sl,avr,1.005,10,0,0.8,1,702491,0.645161290323
sl,avr,1.005,10,0,0.8,1,703452,0.647242455775
sl,avr,1.005,10,0,0.8,1,704413,0.65452653486
sl,avr,1.005,10,0,0.8,1,705374,0.633714880333
sl,avr,1.005,10,0,0.8,1,706335,0.645161290323
sl,avr,1.005,10,0,0.8,1,707296,0.622268470343
sl,avr,1.005,10,0,0.8,1,708257,0.619146722164
sl,avr,1.005,10,0,0.8,1,709218,0.61186264308
sl,avr,1.005,10,0,0.8,1,710179,0.610822060354
sl,avr,1.005,10,0,0.8,1,711140,0.60353798127
sl,avr,1.005,10,0,0.8,1,712101,0.628511966701
sl,avr,1.005,10,0,0.8,1,713062,0.624349635796
sl,avr,1.005,10,0,0.8,1,714023,0.617065556712
sl,avr,1.005,10,0,0.8,1,714984,0.627471383975
sl,avr,1.005,10,0,0.8,1,715945,0.616024973985
sl,avr,1.005,10,0,0.8,1,716906,0.625390218522
sl,avr,1.005,10,0,0.8,1,717867,0.619146722164
sl,avr,1.005,10,0,0.8,1,718828,0.601456815817
sl,avr,1.005,10,0,0.8,1,719789,0.614984391259
sl,avr,1.005,10,0,0.8,1,720750,0.620187304891
sl,avr,1.005,10,0,0.8,1,721711,0.629552549428
sl,avr,1.005,10,0,0.8,1,722672,0.619146722164
sl,avr,1.005,10,0,0.8,1,723633,0.618106139438
sl,avr,1.005,10,0,0.8,1,724594,0.62330905307
sl,avr,1.005,10,0,0.8,1,725555,0.626430801249
sl,avr,1.005,10,0,0.8,1,726516,0.604578563996
sl,avr,1.005,10,0,0.8,1,727477,0.605619146722
sl,avr,1.005,10,0,0.8,1,728438,0.597294484912
sl,avr,1.005,10,0,0.8,1,729399,0.613943808533
sl,avr,1.005,10,0,0.8,1,730360,0.620187304891
sl,avr,1.005,10,0,0.8,1,731321,0.616024973985
sl,avr,1.005,10,0,0.8,1,732282,0.61186264308
sl,avr,1.005,10,0,0.8,1,733243,0.616024973985
sl,avr,1.005,10,0,0.8,1,734204,0.617065556712
sl,avr,1.005,10,0,0.8,1,735165,0.619146722164
sl,avr,1.005,10,0,0.8,1,736126,0.619146722164
sl,avr,1.005,10,0,0.8,1,737087,0.607700312175
sl,avr,1.005,10,0,0.8,1,738048,0.62330905307
sl,avr,1.005,10,0,0.8,1,739009,0.614984391259
sl,avr,1.005,10,0,0.8,1,739970,0.627471383975
sl,avr,1.005,10,0,0.8,1,740931,0.638917793965
sl,avr,1.005,10,0,0.8,1,741892,0.625390218522
sl,avr,1.005,10,0,0.8,1,742853,0.613943808533
sl,avr,1.005,10,0,0.8,1,743814,0.61186264308
sl,avr,1.005,10,0,0.8,1,744775,0.619146722164
sl,avr,1.005,10,0,0.8,1,745736,0.612903225806
sl,avr,1.005,10,0,0.8,1,746697,0.617065556712
sl,avr,1.005,10,0,0.8,1,747658,0.626430801249
sl,avr,1.005,10,0,0.8,1,748619,0.629552549428
sl,avr,1.005,10,0,0.8,1,749580,0.633714880333
sl,avr,1.005,10,0,0.8,1,750541,0.645161290323
sl,avr,1.005,10,0,0.8,1,751502,0.650364203954
sl,avr,1.005,10,0,0.8,1,752463,0.650364203954
sl,avr,1.005,10,0,0.8,1,753424,0.659729448491
sl,avr,1.005,10,0,0.8,1,754385,0.630593132154
sl,avr,1.005,10,0,0.8,1,755346,0.62330905307
sl,avr,1.005,10,0,0.8,1,756307,0.618106139438
sl,avr,1.005,10,0,0.8,1,757268,0.624349635796
sl,avr,1.005,10,0,0.8,1,758229,0.622268470343
sl,avr,1.005,10,0,0.8,1,759190,0.618106139438
sl,avr,1.005,10,0,0.8,1,760151,0.601456815817
sl,avr,1.005,10,0,0.8,1,761112,0.586888657648
sl,avr,1.005,10,0,0.8,1,762073,0.607700312175
sl,avr,1.005,10,0,0.8,1,763034,0.604578563996
sl,avr,1.005,10,0,0.8,1,763995,0.590010405827
sl,avr,1.005,10,0,0.8,1,764956,0.60353798127
sl,avr,1.005,10,0,0.8,1,765917,0.617065556712
sl,avr,1.005,10,0,0.8,1,766878,0.595213319459
sl,avr,1.005,10,0,0.8,1,767839,0.597294484912
sl,avr,1.005,10,0,0.8,1,768800,0.601456815817
sl,avr,1.005,10,0,0.8,1,769761,0.600416233091
sl,avr,1.005,10,0,0.8,1,770722,0.601456815817
sl,avr,1.005,10,0,0.8,1,771683,0.599375650364
sl,avr,1.005,10,0,0.8,1,772644,0.586888657648
sl,avr,1.005,10,0,0.8,1,773605,0.595213319459
sl,avr,1.005,10,0,0.8,1,774566,0.604578563996
sl,avr,1.005,10,0,0.8,1,775527,0.602497398543
sl,avr,1.005,10,0,0.8,1,776488,0.612903225806
sl,avr,1.005,10,0,0.8,1,777449,0.616024973985
sl,avr,1.005,10,0,0.8,1,778410,0.630593132154
sl,avr,1.005,10,0,0.8,1,779371,0.619146722164
sl,avr,1.005,10,0,0.8,1,780332,0.605619146722
sl,avr,1.005,10,0,0.8,1,781293,0.60353798127
sl,avr,1.005,10,0,0.8,1,782254,0.59209157128
sl,avr,1.005,10,0,0.8,1,783215,0.601456815817
sl,avr,1.005,10,0,0.8,1,784176,0.596253902185
sl,avr,1.005,10,0,0.8,1,785137,0.607700312175
sl,avr,1.005,10,0,0.8,1,786098,0.587929240375
sl,avr,1.005,10,0,0.8,1,787059,0.577523413111
sl,avr,1.005,10,0,0.8,1,788020,0.595213319459
sl,avr,1.005,10,0,0.8,1,788981,0.612903225806
sl,avr,1.005,10,0,0.8,1,789942,0.620187304891
sl,avr,1.005,10,0,0.8,1,790903,0.601456815817
sl,avr,1.005,10,0,0.8,1,791864,0.607700312175
sl,avr,1.005,10,0,0.8,1,792825,0.597294484912
sl,avr,1.005,10,0,0.8,1,793786,0.582726326743
sl,avr,1.005,10,0,0.8,1,794747,0.571279916753
sl,avr,1.005,10,0,0.8,1,795708,0.573361082206
sl,avr,1.005,10,0,0.8,1,796669,0.571279916753
sl,avr,1.005,10,0,0.8,1,797630,0.569198751301
sl,avr,1.005,10,0,0.8,1,798591,0.569198751301
sl,avr,1.005,10,0,0.8,1,799552,0.556711758585
sl,avr,1.005,10,0,0.8,1,800513,0.555671175858
sl,avr,1.005,10,0,0.8,1,801474,0.565036420395
sl,avr,1.005,10,0,0.8,1,802435,0.562955254943
sl,avr,1.005,10,0,0.8,1,803396,0.568158168574
sl,avr,1.005,10,0,0.8,1,804357,0.558792924037
sl,avr,1.005,10,0,0.8,1,805318,0.56087408949
sl,avr,1.005,10,0,0.8,1,806279,0.566077003122
sl,avr,1.005,10,0,0.8,1,807240,0.578563995838
sl,avr,1.005,10,0,0.8,1,808201,0.58064516129
sl,avr,1.005,10,0,0.8,1,809162,0.578563995838
sl,avr,1.005,10,0,0.8,1,810123,0.575442247659
sl,avr,1.005,10,0,0.8,1,811084,0.57232049948
sl,avr,1.005,10,0,0.8,1,812045,0.568158168574
sl,avr,1.005,10,0,0.8,1,813006,0.56087408949
sl,avr,1.005,10,0,0.8,1,813967,0.561914672216
sl,avr,1.005,10,0,0.8,1,814928,0.554630593132
sl,avr,1.005,10,0,0.8,1,815889,0.555671175858
sl,avr,1.005,10,0,0.8,1,816850,0.554630593132
sl,avr,1.005,10,0,0.8,1,817811,0.553590010406
sl,avr,1.005,10,0,0.8,1,818772,0.554630593132
sl,avr,1.005,10,0,0.8,1,819733,0.549427679501
sl,avr,1.005,10,0,0.8,1,820694,0.536940686785
sl,avr,1.005,10,0,0.8,1,821655,0.55254942768
sl,avr,1.005,10,0,0.8,1,822616,0.54110301769
sl,avr,1.005,10,0,0.8,1,823577,0.559833506764
sl,avr,1.005,10,0,0.8,1,824538,0.565036420395
sl,avr,1.005,10,0,0.8,1,825499,0.581685744017
sl,avr,1.005,10,0,0.8,1,826460,0.584807492196
sl,avr,1.005,10,0,0.8,1,827421,0.590010405827
sl,avr,1.005,10,0,0.8,1,828382,0.599375650364
sl,avr,1.005,10,0,0.8,1,829343,0.577523413111
sl,avr,1.005,10,0,0.8,1,830304,0.570239334027
sl,avr,1.005,10,0,0.8,1,831265,0.567117585848
sl,avr,1.005,10,0,0.8,1,832226,0.590010405827
sl,avr,1.005,10,0,0.8,1,833187,0.575442247659
sl,avr,1.005,10,0,0.8,1,834148,0.574401664932
sl,avr,1.005,10,0,0.8,1,835109,0.577523413111
sl,avr,1.005,10,0,0.8,1,836070,0.565036420395
sl,avr,1.005,10,0,0.8,1,837031,0.57232049948
sl,avr,1.005,10,0,0.8,1,837992,0.569198751301
sl,avr,1.005,10,0,0.8,1,838953,0.556711758585
sl,avr,1.005,10,0,0.8,1,839914,0.55254942768
sl,avr,1.005,10,0,0.8,1,840875,0.570239334027
sl,avr,1.005,10,0,0.8,1,841836,0.577523413111
