"topology","payoff","benefit","beta","mutation","init_c","t","c"
"sl","acc",1.005,10,0,0.8,98983,0.547791883454751
"sl","acc",1.005,10,0,0.8,99944,0.547546305931326
"sl","acc",1.005,10,0,0.8,100905,0.547396462018718
"sl","acc",1.005,10,0,0.8,101866,0.547862643080134
"sl","acc",1.005,10,0,0.8,102827,0.548705515088452
"sl","acc",1.005,10,0,0.8,103788,0.548694068678451
"sl","acc",1.005,10,0,0.8,104749,0.54864308012488
"sl","acc",1.005,10,0,0.8,105710,0.548679500520284
"sl","acc",1.005,10,0,0.8,106671,0.548672216441206
"sl","acc",1.005,10,0,0.8,107632,0.548397502601461
"sl","acc",1.005,10,0,0.8,108593,0.54849635796047
"sl","acc",1.005,10,0,0.8,109554,0.548119667013517
"sl","acc",1.005,10,0,0.8,110515,0.548033298647242
"sl","acc",1.005,10,0,0.8,111476,0.547517169614993
"sl","acc",1.005,10,0,0.8,112437,0.548043704474514
"sl","acc",1.005,10,0,0.8,113398,0.549040582726312
"sl","acc",1.005,10,0,0.8,114359,0.548530697190421
"sl","acc",1.005,10,0,0.8,115320,0.548298647242467
"sl","acc",1.005,10,0,0.8,116281,0.548249739854322
"sl","acc",1.005,10,0,0.8,117242,0.548414151925073
"sl","acc",1.005,10,0,0.8,118203,0.548361082206046
"sl","acc",1.005,10,0,0.8,119164,0.548597294484898
"sl","acc",1.005,10,0,0.8,120125,0.548627471383981
"sl","acc",1.005,10,0,0.8,121086,0.549033298647251
"sl","acc",1.005,10,0,0.8,122047,0.548397502601459
"sl","acc",1.005,10,0,0.8,123008,0.548080124869916
"sl","acc",1.005,10,0,0.8,123969,0.548271592091565
"sl","acc",1.005,10,0,0.8,124930,0.547732570239342
"sl","acc",1.005,10,0,0.8,125891,0.547596253902198
"sl","acc",1.005,10,0,0.8,126852,0.547995837669088
"sl","acc",1.005,10,0,0.8,127813,0.547412070759628
"sl","acc",1.005,10,0,0.8,128774,0.547427679500519
"sl","acc",1.005,10,0,0.8,129735,0.547984391259132
"sl","acc",1.005,10,0,0.8,130696,0.548441207075981
"sl","acc",1.005,10,0,0.8,131657,0.548582726326739
"sl","acc",1.005,10,0,0.8,132618,0.549130072840802
"sl","acc",1.005,10,0,0.8,133579,0.549505723205005
"sl","acc",1.005,10,0,0.8,134540,0.549469302809568
"sl","acc",1.005,10,0,0.8,135501,0.549824141519251
"sl","acc",1.005,10,0,0.8,136462,0.549411030176898
"sl","acc",1.005,10,0,0.8,137423,0.549388137356915
"sl","acc",1.005,10,0,0.8,138384,0.549319458896996
"sl","acc",1.005,10,0,0.8,139345,0.550036420395413
"sl","acc",1.005,10,0,0.8,140306,0.550038501560869
"sl","acc",1.005,10,0,0.8,141267,0.549967741935489
"sl","acc",1.005,10,0,0.8,142228,0.549910509885549
"sl","acc",1.005,10,0,0.8,143189,0.550242455775265
"sl","acc",1.005,10,0,0.8,144150,0.550479708636819
"sl","acc",1.005,10,0,0.8,145111,0.550232049947967
"sl","acc",1.005,10,0,0.8,146072,0.550312174817912
"sl","acc",1.005,10,0,0.8,147033,0.55045681581686
"sl","acc",1.005,10,0,0.8,147994,0.550644120707593
"sl","acc",1.005,10,0,0.8,148955,0.550718002081172
"sl","acc",1.005,10,0,0.8,149916,0.55127159209158
"sl","acc",1.005,10,0,0.8,150877,0.551525494276808
"sl","acc",1.005,10,0,0.8,151838,0.551186264308032
"sl","acc",1.005,10,0,0.8,152799,0.551007284079093
"sl","acc",1.005,10,0,0.8,153760,0.551633714880343
"sl","acc",1.005,10,0,0.8,154721,0.552040582726323
"sl","acc",1.005,10,0,0.8,155682,0.551736732570249
"sl","acc",1.005,10,0,0.8,156643,0.551677419354842
"sl","acc",1.005,10,0,0.8,157604,0.551525494276792
"sl","acc",1.005,10,0,0.8,158565,0.551856399583766
"sl","acc",1.005,10,0,0.8,159526,0.551352757544236
"sl","acc",1.005,10,0,0.8,160487,0.551531737773158
"sl","acc",1.005,10,0,0.8,161448,0.551122788761717
"sl","acc",1.005,10,0,0.8,162409,0.551267429760661
"sl","acc",1.005,10,0,0.8,163370,0.550759625390222
"sl","acc",1.005,10,0,0.8,164331,0.550124869927157
"sl","acc",1.005,10,0,0.8,165292,0.549929240374619
"sl","acc",1.005,10,0,0.8,166253,0.549590010405826
"sl","acc",1.005,10,0,0.8,167214,0.548874089490119
"sl","acc",1.005,10,0,0.8,168175,0.549046826222708
"sl","acc",1.005,10,0,0.8,169136,0.549710718002086
"sl","acc",1.005,10,0,0.8,170097,0.54966701352758
"sl","acc",1.005,10,0,0.8,171058,0.550073881373576
"sl","acc",1.005,10,0,0.8,172019,0.549886576482835
"sl","acc",1.005,10,0,0.8,172980,0.550121748178984
"sl","acc",1.005,10,0,0.8,173941,0.549910509885534
"sl","acc",1.005,10,0,0.8,174902,0.550058272632673
"sl","acc",1.005,10,0,0.8,175863,0.549916753381871
"sl","acc",1.005,10,0,0.8,176824,0.550225806451622
"sl","acc",1.005,10,0,0.8,177785,0.550299687825201
"sl","acc",1.005,10,0,0.8,178746,0.550719042663904
"sl","acc",1.005,10,0,0.8,179707,0.551017689906336
"sl","acc",1.005,10,0,0.8,180668,0.550984391259109
"sl","acc",1.005,10,0,0.8,181629,0.550721123829341
"sl","acc",1.005,10,0,0.8,182590,0.551315296566083
"sl","acc",1.005,10,0,0.8,183551,0.551121748178984
"sl","acc",1.005,10,0,0.8,184512,0.550856399583762
"sl","acc",1.005,10,0,0.8,185473,0.551069719042675
"sl","acc",1.005,10,0,0.8,186434,0.551781477627477
"sl","acc",1.005,10,0,0.8,187395,0.552219562955254
"sl","acc",1.005,10,0,0.8,188356,0.552007284079087
"sl","acc",1.005,10,0,0.8,189317,0.552223725286171
"sl","acc",1.005,10,0,0.8,190278,0.552839750260145
"sl","acc",1.005,10,0,0.8,191239,0.552670135275762
"sl","acc",1.005,10,0,0.8,192200,0.552422476586897
"sl","acc",1.005,10,0,0.8,193161,0.552275754422493
"sl","acc",1.005,10,0,0.8,194122,0.55224453694071
"sl","acc",1.005,10,0,0.8,195083,0.551795005202912
"sl","acc",1.005,10,0,0.8,196044,0.551944849115515
"sl","acc",1.005,10,0,0.8,197005,0.551409989594166
"sl","acc",1.005,10,0,0.8,197966,0.55147762747138
"sl","acc",1.005,10,0,0.8,198927,0.550973985431829
"sl","acc",1.005,10,0,0.8,199888,0.550955254942763
"sl","acc",1.005,10,0,0.8,200849,0.551024973985442
"sl","acc",1.005,10,0,0.8,201810,0.550841831425619
"sl","acc",1.005,10,0,0.8,202771,0.550577523413109
"sl","acc",1.005,10,0,0.8,203732,0.550344432882429
"sl","acc",1.005,10,0,0.8,204693,0.550697190426648
"sl","acc",1.005,10,0,0.8,205654,0.55071800208115
"sl","acc",1.005,10,0,0.8,206615,0.550826222684707
"sl","acc",1.005,10,0,0.8,207576,0.550596253902193
"sl","acc",1.005,10,0,0.8,208537,0.550696149843916
"sl","acc",1.005,10,0,0.8,209498,0.550582726326743
"sl","acc",1.005,10,0,0.8,210459,0.550303850156105
"sl","acc",1.005,10,0,0.8,211420,0.550398543184197
"sl","acc",1.005,10,0,0.8,212381,0.550029136316358
"sl","acc",1.005,10,0,0.8,213342,0.549415192507816
"sl","acc",1.005,10,0,0.8,214303,0.549630593132169
"sl","acc",1.005,10,0,0.8,215264,0.550027055150898
"sl","acc",1.005,10,0,0.8,216225,0.549665972944835
"sl","acc",1.005,10,0,0.8,217186,0.54965452653485
"sl","acc",1.005,10,0,0.8,218147,0.549416233090522
"sl","acc",1.005,10,0,0.8,219108,0.548878251821028
"sl","acc",1.005,10,0,0.8,220069,0.548711758584813
"sl","acc",1.005,10,0,0.8,221030,0.549063475546299
"sl","acc",1.005,10,0,0.8,221991,0.549216441207071
"sl","acc",1.005,10,0,0.8,222952,0.54933506763789
"sl","acc",1.005,10,0,0.8,223913,0.54906763787723
"sl","acc",1.005,10,0,0.8,224874,0.54931633714881
"sl","acc",1.005,10,0,0.8,225835,0.549259105098848
"sl","acc",1.005,10,0,0.8,226796,0.549255983350681
"sl","acc",1.005,10,0,0.8,227757,0.549091571279916
"sl","acc",1.005,10,0,0.8,228718,0.549325702393334
"sl","acc",1.005,10,0,0.8,229679,0.548842872008327
"sl","acc",1.005,10,0,0.8,230640,0.54880957336106
"sl","acc",1.005,10,0,0.8,231601,0.549069719042688
"sl","acc",1.005,10,0,0.8,232562,0.549156087408959
"sl","acc",1.005,10,0,0.8,233523,0.549049947970858
"sl","acc",1.005,10,0,0.8,234484,0.549161290322583
"sl","acc",1.005,10,0,0.8,235445,0.549039542143599
"sl","acc",1.005,10,0,0.8,236406,0.549640998959429
"sl","acc",1.005,10,0,0.8,237367,0.549651404786691
"sl","acc",1.005,10,0,0.8,238328,0.549208116545264
"sl","acc",1.005,10,0,0.8,239289,0.549528616024972
"sl","acc",1.005,10,0,0.8,240250,0.549655567117584
"sl","acc",1.005,10,0,0.8,241211,0.549782518210196
"sl","acc",1.005,10,0,0.8,242172,0.549445369406862
"sl","acc",1.005,10,0,0.8,243133,0.55002497398544
"sl","acc",1.005,10,0,0.8,244094,0.550324661810611
"sl","acc",1.005,10,0,0.8,245055,0.550554630593136
"sl","acc",1.005,10,0,0.8,246016,0.550788761706556
"sl","acc",1.005,10,0,0.8,246977,0.550665972944854
"sl","acc",1.005,10,0,0.8,247938,0.550771071800213
"sl","acc",1.005,10,0,0.8,248899,0.550712799167535
"sl","acc",1.005,10,0,0.8,249860,0.551042663891794
"sl","acc",1.005,10,0,0.8,250821,0.550803329864723
"sl","acc",1.005,10,0,0.8,251782,0.550336108220605
"sl","acc",1.005,10,0,0.8,252743,0.550111342351702
"sl","acc",1.005,10,0,0.8,253704,0.550172736732569
"sl","acc",1.005,10,0,0.8,254665,0.549429760665979
"sl","acc",1.005,10,0,0.8,255626,0.550008324661828
"sl","acc",1.005,10,0,0.8,256587,0.549864724245587
"sl","acc",1.005,10,0,0.8,257548,0.549987513007285
"sl","acc",1.005,10,0,0.8,258509,0.549702393340274
"sl","acc",1.005,10,0,0.8,259470,0.549823100936526
"sl","acc",1.005,10,0,0.8,260431,0.549403746097816
"sl","acc",1.005,10,0,0.8,261392,0.549746097814784
"sl","acc",1.005,10,0,0.8,262353,0.550009365244547
"sl","acc",1.005,10,0,0.8,263314,0.549766909469304
"sl","acc",1.005,10,0,0.8,264275,0.549950052029125
"sl","acc",1.005,10,0,0.8,265236,0.549707596253909
"sl","acc",1.005,10,0,0.8,266197,0.549565036420416
"sl","acc",1.005,10,0,0.8,267158,0.550086368366282
"sl","acc",1.005,10,0,0.8,268119,0.549968782518199
"sl","acc",1.005,10,0,0.8,269080,0.550110301768986
"sl","acc",1.005,10,0,0.8,270041,0.550348595213332
"sl","acc",1.005,10,0,0.8,271002,0.550118626430825
"sl","acc",1.005,10,0,0.8,271963,0.550703433923005
"sl","acc",1.005,10,0,0.8,272924,0.550723204994808
"sl","acc",1.005,10,0,0.8,273885,0.550610822060353
"sl","acc",1.005,10,0,0.8,274846,0.550300728407912
"sl","acc",1.005,10,0,0.8,275807,0.550532778355879
"sl","acc",1.005,10,0,0.8,276768,0.550459937565044
"sl","acc",1.005,10,0,0.8,277729,0.550534859521331
"sl","acc",1.005,10,0,0.8,278690,0.550054110301782
"sl","acc",1.005,10,0,0.8,279651,0.550123829344442
"sl","acc",1.005,10,0,0.8,280612,0.550145681581709
"sl","acc",1.005,10,0,0.8,281573,0.550274713839756
"sl","acc",1.005,10,0,0.8,282534,0.549992715920932
"sl","acc",1.005,10,0,0.8,283495,0.549964620187299
"sl","acc",1.005,10,0,0.8,284456,0.549952133194596
"sl","acc",1.005,10,0,0.8,285417,0.549793964620195
"sl","acc",1.005,10,0,0.8,286378,0.550175858480767
"sl","acc",1.005,10,0,0.8,287339,0.550443288241426
"sl","acc",1.005,10,0,0.8,288300,0.550468262226853
"sl","acc",1.005,10,0,0.8,289261,0.550683662851213
"sl","acc",1.005,10,0,0.8,290222,0.550048907388161
"sl","acc",1.005,10,0,0.8,291183,0.549518210197716
"sl","acc",1.005,10,0,0.8,292144,0.54990322580645
"sl","acc",1.005,10,0,0.8,293105,0.549874089490126
"sl","acc",1.005,10,0,0.8,294066,0.54973152965662
"sl","acc",1.005,10,0,0.8,295027,0.549458896982312
"sl","acc",1.005,10,0,0.8,295988,0.549322580645163
"sl","acc",1.005,10,0,0.8,296949,0.549371488033309
"sl","acc",1.005,10,0,0.8,297910,0.549134235171698
"sl","acc",1.005,10,0,0.8,298871,0.549712799167524
"sl","acc",1.005,10,0,0.8,299832,0.550063475546297
"sl","acc",1.005,10,0,0.8,300793,0.550397502601448
"sl","acc",1.005,10,0,0.8,301754,0.550573361082219
"sl","acc",1.005,10,0,0.8,302715,0.55010822060355
"sl","acc",1.005,10,0,0.8,303676,0.550643080124883
"sl","acc",1.005,10,0,0.8,304637,0.550681581685745
"sl","acc",1.005,10,0,0.8,305598,0.550140478668068
"sl","acc",1.005,10,0,0.8,306559,0.549580645161294
"sl","acc",1.005,10,0,0.8,307520,0.549204994797095
"sl","acc",1.005,10,0,0.8,308481,0.550006243496373
"sl","acc",1.005,10,0,0.8,309442,0.549787721123814
"sl","acc",1.005,10,0,0.8,310403,0.549725286160244
"sl","acc",1.005,10,0,0.8,311364,0.550416233090538
"sl","acc",1.005,10,0,0.8,312325,0.550352757544241
"sl","acc",1.005,10,0,0.8,313286,0.550418314255984
"sl","acc",1.005,10,0,0.8,314247,0.550481789802298
"sl","acc",1.005,10,0,0.8,315208,0.550162330905316
"sl","acc",1.005,10,0,0.8,316169,0.550308012487008
"sl","acc",1.005,10,0,0.8,317130,0.550138397502606
"sl","acc",1.005,10,0,0.8,318091,0.550303850156092
"sl","acc",1.005,10,0,0.8,319052,0.549765868886586
"sl","acc",1.005,10,0,0.8,320013,0.549619146722169
"sl","acc",1.005,10,0,0.8,320974,0.549627471383993
"sl","acc",1.005,10,0,0.8,321935,0.549500520291365
"sl","acc",1.005,10,0,0.8,322896,0.549767950052027
"sl","acc",1.005,10,0,0.8,323857,0.550167533818936
"sl","acc",1.005,10,0,0.8,324818,0.550043704474507
"sl","acc",1.005,10,0,0.8,325779,0.550222684703422
"sl","acc",1.005,10,0,0.8,326740,0.550522372528614
"sl","acc",1.005,10,0,0.8,327701,0.550475546305944
"sl","acc",1.005,10,0,0.8,328662,0.550815816857443
"sl","acc",1.005,10,0,0.8,329623,0.551060353798122
"sl","acc",1.005,10,0,0.8,330584,0.551219562955269
"sl","acc",1.005,10,0,0.8,331545,0.551210197710731
"sl","acc",1.005,10,0,0.8,332506,0.551377731529649
"sl","acc",1.005,10,0,0.8,333467,0.551284079084304
"sl","acc",1.005,10,0,0.8,334428,0.550876170655562
"sl","acc",1.005,10,0,0.8,335389,0.551059313215405
"sl","acc",1.005,10,0,0.8,336350,0.550876170655561
"sl","acc",1.005,10,0,0.8,337311,0.550638917793971
"sl","acc",1.005,10,0,0.8,338272,0.550550468262232
"sl","acc",1.005,10,0,0.8,339233,0.550868886576487
"sl","acc",1.005,10,0,0.8,340194,0.550498439125927
"sl","acc",1.005,10,0,0.8,341155,0.550904266389194
"sl","acc",1.005,10,0,0.8,342116,0.551171696149839
"sl","acc",1.005,10,0,0.8,343077,0.551047866805418
"sl","acc",1.005,10,0,0.8,344038,0.550919875130072
"sl","acc",1.005,10,0,0.8,344999,0.550851196670129
"sl","acc",1.005,10,0,0.8,345960,0.550649323621227
"sl","acc",1.005,10,0,0.8,346921,0.550602497398542
"sl","acc",1.005,10,0,0.8,347882,0.550672216441226
"sl","acc",1.005,10,0,0.8,348843,0.550628511966717
"sl","acc",1.005,10,0,0.8,349804,0.550193548387102
"sl","acc",1.005,10,0,0.8,350765,0.549251821019776
"sl","acc",1.005,10,0,0.8,351726,0.549183142559833
"sl","acc",1.005,10,0,0.8,352687,0.549251821019791
"sl","acc",1.005,10,0,0.8,353648,0.549838709677434
"sl","acc",1.005,10,0,0.8,354609,0.549799167533815
"sl","acc",1.005,10,0,0.8,355570,0.549596253902182
"sl","acc",1.005,10,0,0.8,356531,0.549079084287207
"sl","acc",1.005,10,0,0.8,357492,0.548849115504681
"sl","acc",1.005,10,0,0.8,358453,0.549622268470352
"sl","acc",1.005,10,0,0.8,359414,0.549168574401669
"sl","acc",1.005,10,0,0.8,360375,0.548680541103037
"sl","acc",1.005,10,0,0.8,361336,0.54844745057232
"sl","acc",1.005,10,0,0.8,362297,0.548422476586887
"sl","acc",1.005,10,0,0.8,363258,0.548404786680541
"sl","acc",1.005,10,0,0.8,364219,0.547930280957333
"sl","acc",1.005,10,0,0.8,365180,0.548636836628523
"sl","acc",1.005,10,0,0.8,366141,0.548823100936529
"sl","acc",1.005,10,0,0.8,367102,0.548167533818922
"sl","acc",1.005,10,0,0.8,368063,0.548174817898041
"sl","acc",1.005,10,0,0.8,369024,0.548858480749225
"sl","acc",1.005,10,0,0.8,369985,0.548624349635803
"sl","acc",1.005,10,0,0.8,370946,0.548652445369416
"sl","acc",1.005,10,0,0.8,371907,0.548643080124876
"sl","acc",1.005,10,0,0.8,372868,0.548873048907412
"sl","acc",1.005,10,0,0.8,373829,0.548987513007283
"sl","acc",1.005,10,0,0.8,374790,0.54942455775234
"sl","acc",1.005,10,0,0.8,375751,0.548926118626434
"sl","acc",1.005,10,0,0.8,376712,0.549026014568169
"sl","acc",1.005,10,0,0.8,377673,0.548773152965686
"sl","acc",1.005,10,0,0.8,378634,0.548718002081171
"sl","acc",1.005,10,0,0.8,379595,0.549009365244545
"sl","acc",1.005,10,0,0.8,380556,0.549084287200851
"sl","acc",1.005,10,0,0.8,381517,0.549138397502615
"sl","acc",1.005,10,0,0.8,382478,0.548996878251825
"sl","acc",1.005,10,0,0.8,383439,0.548834547346504
"sl","acc",1.005,10,0,0.8,384400,0.54897398543185
"sl","acc",1.005,10,0,0.8,385361,0.548894901144654
"sl","acc",1.005,10,0,0.8,386322,0.549227887617053
"sl","acc",1.005,10,0,0.8,387283,0.549030176899068
"sl","acc",1.005,10,0,0.8,388244,0.549121748178966
"sl","acc",1.005,10,0,0.8,389205,0.549207075962539
"sl","acc",1.005,10,0,0.8,390166,0.549776274713853
"sl","acc",1.005,10,0,0.8,391127,0.550041623309059
"sl","acc",1.005,10,0,0.8,392088,0.550093652445383
"sl","acc",1.005,10,0,0.8,393049,0.549962539021876
"sl","acc",1.005,10,0,0.8,394010,0.550175858480758
"sl","acc",1.005,10,0,0.8,394971,0.550216441207085
"sl","acc",1.005,10,0,0.8,395932,0.550196670135288
"sl","acc",1.005,10,0,0.8,396893,0.550480749219575
"sl","acc",1.005,10,0,0.8,397854,0.550316337148819
"sl","acc",1.005,10,0,0.8,398815,0.550255983350675
"sl","acc",1.005,10,0,0.8,399776,0.550286160249739
"sl","acc",1.005,10,0,0.8,400737,0.551066597294498
"sl","acc",1.005,10,0,0.8,401698,0.551183142559838
"sl","acc",1.005,10,0,0.8,402659,0.550737773152972
"sl","acc",1.005,10,0,0.8,403620,0.550188345473471
"sl","acc",1.005,10,0,0.8,404581,0.550140478668061
"sl","acc",1.005,10,0,0.8,405542,0.550283038501562
"sl","acc",1.005,10,0,0.8,406503,0.550257023933393
"sl","acc",1.005,10,0,0.8,407464,0.550360041623305
"sl","acc",1.005,10,0,0.8,408425,0.550869927159208
"sl","acc",1.005,10,0,0.8,409386,0.55147970863684
"sl","acc",1.005,10,0,0.8,410347,0.551924037460975
"sl","acc",1.005,10,0,0.8,411308,0.551737773152971
"sl","acc",1.005,10,0,0.8,412269,0.551470343392295
"sl","acc",1.005,10,0,0.8,413230,0.551073881373594
"sl","acc",1.005,10,0,0.8,414191,0.550942767950055
"sl","acc",1.005,10,0,0.8,415152,0.551046826222681
"sl","acc",1.005,10,0,0.8,416113,0.551294484911549
"sl","acc",1.005,10,0,0.8,417074,0.550655567117576
"sl","acc",1.005,10,0,0.8,418035,0.550234131113434
"sl","acc",1.005,10,0,0.8,418996,0.549580645161307
"sl","acc",1.005,10,0,0.8,419957,0.549388137356925
"sl","acc",1.005,10,0,0.8,420918,0.548945889698242
"sl","acc",1.005,10,0,0.8,421879,0.548961498439126
"sl","acc",1.005,10,0,0.8,422840,0.54862643080127
"sl","acc",1.005,10,0,0.8,423801,0.548770031217481
"sl","acc",1.005,10,0,0.8,424762,0.548908428720102
"sl","acc",1.005,10,0,0.8,425723,0.549157127991686
"sl","acc",1.005,10,0,0.8,426684,0.549157127991694
"sl","acc",1.005,10,0,0.8,427645,0.549677419354848
"sl","acc",1.005,10,0,0.8,428606,0.549900104058285
"sl","acc",1.005,10,0,0.8,429567,0.550542143600423
"sl","acc",1.005,10,0,0.8,430528,0.550716961498431
"sl","acc",1.005,10,0,0.8,431489,0.550996878251817
"sl","acc",1.005,10,0,0.8,432450,0.551273673257041
"sl","acc",1.005,10,0,0.8,433411,0.550701352757545
"sl","acc",1.005,10,0,0.8,434372,0.551110301768984
"sl","acc",1.005,10,0,0.8,435333,0.551450572320506
"sl","acc",1.005,10,0,0.8,436294,0.551655567117572
"sl","acc",1.005,10,0,0.8,437255,0.551847034339242
"sl","acc",1.005,10,0,0.8,438216,0.551863683662852
"sl","acc",1.005,10,0,0.8,439177,0.552068678459948
"sl","acc",1.005,10,0,0.8,440138,0.552017689906324
"sl","acc",1.005,10,0,0.8,441099,0.551534859521329
"sl","acc",1.005,10,0,0.8,442060,0.55195733610821
"sl","acc",1.005,10,0,0.8,443021,0.551687825182097
"sl","acc",1.005,10,0,0.8,443982,0.551308012487006
"sl","acc",1.005,10,0,0.8,444943,0.551158168574419
"sl","acc",1.005,10,0,0.8,445904,0.551776274713838
"sl","acc",1.005,10,0,0.8,446865,0.55191571279917
"sl","acc",1.005,10,0,0.8,447826,0.55205723204995
"sl","acc",1.005,10,0,0.8,448787,0.551806451612904
"sl","acc",1.005,10,0,0.8,449748,0.551249739854326
"sl","acc",1.005,10,0,0.8,450709,0.551526534859526
"sl","acc",1.005,10,0,0.8,451670,0.550896982310082
"sl","acc",1.005,10,0,0.8,452631,0.551287200832476
"sl","acc",1.005,10,0,0.8,453592,0.550882414151936
"sl","acc",1.005,10,0,0.8,454553,0.550956295525503
"sl","acc",1.005,10,0,0.8,455514,0.551171696149839
"sl","acc",1.005,10,0,0.8,456475,0.551480749219581
"sl","acc",1.005,10,0,0.8,457436,0.551295525494291
"sl","acc",1.005,10,0,0.8,458397,0.550873048907405
"sl","acc",1.005,10,0,0.8,459358,0.550544224765882
"sl","acc",1.005,10,0,0.8,460319,0.550549427679492
"sl","acc",1.005,10,0,0.8,461280,0.550329864724253
"sl","acc",1.005,10,0,0.8,462241,0.549917793964625
"sl","acc",1.005,10,0,0.8,463202,0.550454734651404
"sl","acc",1.005,10,0,0.8,464163,0.550274713839755
"sl","acc",1.005,10,0,0.8,465124,0.550034339229973
"sl","acc",1.005,10,0,0.8,466085,0.54985327783559
"sl","acc",1.005,10,0,0.8,467046,0.549950052029158
"sl","acc",1.005,10,0,0.8,468007,0.550192507804367
"sl","acc",1.005,10,0,0.8,468968,0.550121748178966
"sl","acc",1.005,10,0,0.8,469929,0.549750260145697
"sl","acc",1.005,10,0,0.8,470890,0.550255983350663
"sl","acc",1.005,10,0,0.8,471851,0.55001040582725
"sl","acc",1.005,10,0,0.8,472812,0.549795005202932
"sl","acc",1.005,10,0,0.8,473773,0.549629552549421
"sl","acc",1.005,10,0,0.8,474734,0.549608740894921
"sl","acc",1.005,10,0,0.8,475695,0.549194588969829
"sl","acc",1.005,10,0,0.8,476656,0.549083246618101
"sl","acc",1.005,10,0,0.8,477617,0.548941727367332
"sl","acc",1.005,10,0,0.8,478578,0.548765868886582
"sl","acc",1.005,10,0,0.8,479539,0.5484235171696
"sl","acc",1.005,10,0,0.8,480500,0.548767950052032
"sl","acc",1.005,10,0,0.8,481461,0.548885535900111
"sl","acc",1.005,10,0,0.8,482422,0.549225806451628
"sl","acc",1.005,10,0,0.8,483383,0.54895213319462
"sl","acc",1.005,10,0,0.8,484344,0.548807492195614
"sl","acc",1.005,10,0,0.8,485305,0.548672216441212
"sl","acc",1.005,10,0,0.8,486266,0.549118626430801
"sl","acc",1.005,10,0,0.8,487227,0.549575442247672
"sl","acc",1.005,10,0,0.8,488188,0.549648283038507
"sl","acc",1.005,10,0,0.8,489149,0.550728407908437
"sl","acc",1.005,10,0,0.8,490110,0.549732570239331
"sl","acc",1.005,10,0,0.8,491071,0.550375650364223
"sl","acc",1.005,10,0,0.8,492032,0.550459937565056
"sl","acc",1.005,10,0,0.8,492993,0.550159209157134
"sl","acc",1.005,10,0,0.8,493954,0.549930280957347
"sl","acc",1.005,10,0,0.8,494915,0.549459937565026
"sl","acc",1.005,10,0,0.8,495876,0.549509885535902
"sl","acc",1.005,10,0,0.8,496837,0.549779396462033
"sl","acc",1.005,10,0,0.8,497798,0.548715920915724
"sl","acc",1.005,10,0,0.8,498759,0.548593132154007
"sl","acc",1.005,10,0,0.8,499720,0.548710718002099
"sl","acc",1.005,10,0,0.8,500681,0.548915712799164
"sl","acc",1.005,10,0,0.8,501642,0.548463059313215
"sl","acc",1.005,10,0,0.8,502603,0.54874505723206
"sl","acc",1.005,10,0,0.8,503564,0.54876170655567
"sl","acc",1.005,10,0,0.8,504525,0.548629552549428
"sl","acc",1.005,10,0,0.8,505486,0.548621227887615
"sl","acc",1.005,10,0,0.8,506447,0.549077003121758
"sl","acc",1.005,10,0,0.8,507408,0.548927159209158
"sl","acc",1.005,10,0,0.8,508369,0.548323621227885
"sl","acc",1.005,10,0,0.8,509330,0.548533818938608
"sl","acc",1.005,10,0,0.8,510291,0.547947970863698
"sl","acc",1.005,10,0,0.8,511252,0.548580645161294
"sl","acc",1.005,10,0,0.8,512213,0.548618106139441
"sl","acc",1.005,10,0,0.8,513174,0.54884703433922
"sl","acc",1.005,10,0,0.8,514135,0.549029136316341
"sl","acc",1.005,10,0,0.8,515096,0.549441207075973
"sl","acc",1.005,10,0,0.8,516057,0.549552549427673
"sl","acc",1.005,10,0,0.8,517018,0.549286160249738
"sl","acc",1.005,10,0,0.8,517979,0.549473465140472
"sl","acc",1.005,10,0,0.8,518940,0.550112382934451
"sl","acc",1.005,10,0,0.8,519901,0.549770031217493
"sl","acc",1.005,10,0,0.8,520862,0.549831425598341
"sl","acc",1.005,10,0,0.8,521823,0.550274713839751
"sl","acc",1.005,10,0,0.8,522784,0.549917793964637
"sl","acc",1.005,10,0,0.8,523745,0.55033922996879
"sl","acc",1.005,10,0,0.8,524706,0.550335067637872
"sl","acc",1.005,10,0,0.8,525667,0.550209157127997
"sl","acc",1.005,10,0,0.8,526628,0.550077003121752
"sl","acc",1.005,10,0,0.8,527589,0.550451612903217
"sl","acc",1.005,10,0,0.8,528550,0.549938605619142
"sl","acc",1.005,10,0,0.8,529511,0.549690946930306
"sl","acc",1.005,10,0,0.8,530472,0.549874089490139
"sl","acc",1.005,10,0,0.8,531433,0.550131113423521
"sl","acc",1.005,10,0,0.8,532394,0.549590010405833
"sl","acc",1.005,10,0,0.8,533355,0.549361082206041
"sl","acc",1.005,10,0,0.8,534316,0.549348595213324
"sl","acc",1.005,10,0,0.8,535277,0.54935483870969
"sl","acc",1.005,10,0,0.8,536238,0.548933402705518
"sl","acc",1.005,10,0,0.8,537199,0.548800208116563
"sl","acc",1.005,10,0,0.8,538160,0.549036420395432
"sl","acc",1.005,10,0,0.8,539121,0.549350676378778
"sl","acc",1.005,10,0,0.8,540082,0.549167533818941
"sl","acc",1.005,10,0,0.8,541043,0.54891883454734
"sl","acc",1.005,10,0,0.8,542004,0.548253902185228
"sl","acc",1.005,10,0,0.8,542965,0.548543184183147
"sl","acc",1.005,10,0,0.8,543926,0.548981269510923
"sl","acc",1.005,10,0,0.8,544887,0.548380853277861
